0.153, 0.151 to 0.155, 0
0.157, 0.155 to 0.159, 1
0.161, 0.159 to 0.163, 5
0.165, 0.163 to 0.167, 3
0.169, 0.167 to 0.171, 1
0.173, 0.171 to 0.176, 0
0.178, 0.176 to 0.180, 1
0.182, 0.180 to 0.184, 2
0.186, 0.184 to 0.188, 0
0.190, 0.188 to 0.192, 1
0.194, 0.192 to 0.196, 0
0.198, 0.196 to 0.200, 0
0.202, 0.200 to 0.204, 3


Plate, 2
Well, 6
Count, 186
CHARM Settings 1:		unsaved settings

Type 1 Histograms
Density (OD), Range, frequency
0.004, 0.000 to 0.007, 0
0.011, 0.007 to 0.015, 0
0.018, 0.015 to 0.022, 0
0.026, 0.022 to 0.029, 0
0.033, 0.029 to 0.037, 0
0.040, 0.037 to 0.044, 0
0.048, 0.044 to 0.051, 0
0.055, 0.051 to 0.059, 0
0.062, 0.059 to 0.066, 0
0.070, 0.066 to 0.073, 0
0.077, 0.073 to 0.081, 0
0.084, 0.081 to 0.088, 0
0.092, 0.088 to 0.095, 0
0.099, 0.095 to 0.103, 0
0.106, 0.103 to 0.110, 1
0.114, 0.110 to 0.117, 3
0.121, 0.117 to 0.125, 10
0.128, 0.125 to 0.132, 15
0.136, 0.132 to 0.139, 15
0.143, 0.139 to 0.147, 15
0.150, 0.147 to 0.154, 28
0.157, 0.154 to 0.161, 16
0.165, 0.161 to 0.168, 12
0.172, 0.168 to 0.176, 10
0.179, 0.176 to 0.183, 14
0.187, 0.183 to 0.190, 4
0.194, 0.190 to 0.198, 7
0.201, 0.198 to 0.205, 7
0.209, 0.205 to 0.212, 1
0.216, 0.212 to 0.220, 6
0.223, 0.220 to 0.227, 2
0.231, 0.227 to 0.234, 4
0.238, 0.234 to 0.242, 8
0.245, 0.242 to 0.249, 2
0.253, 0.249 to 0.256, 0
0.260, 0.256 to 0.264, 1
0.267, 0.264 to 0.271, 1
0.275, 0.271 to 0.278, 2
0.282, 0.278 to 0.286, 0
0.289, 0.286 to 0.293, 0
0.297, 0.293 to 0.300, 1
0.304, 0.300 to 0.308, 0
0.311, 0.308 to 0.315, 0
0.319, 0.315 to 0.322, 0
0.326, 0.322 to 0.330, 0
0.333, 0.330 to 0.337, 0
0.341, 0.337 to 0.344, 0
0.348, 0.344 to 0.352, 0
0.355, 0.352 to 0.359, 0
0.363, 0.359 to 0.366, 1




ADDITIONAL INFO
Read-date:	08-02-2020
Read-time:	20:07:25
Plate type:	6-Well
Resolution settings:	300 dpi
Mask Settings File:	Tao_PEO1.mask
Image file: C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_19-56\Plate2\Plate2.ics


