,Plate,Experiment Title,Treatment,Well,Label,Cells Plated,Mask Area (mm^2),Mask Area Total Density (OD),Count,Diameter Average (um),Diameter StdDev,Area Average (um^2),Area StdDev,Area Total (um^2),Density Average (OD),Density StdDev,Density Total (OD),Volume Average (OD*um^2),Volume StdDev,Volume Total (OD*um^2),Volume 2 Average (4/3PIr^3),Volume 2 StdDev,Volume 2  Total (4/3PIr^3),Nearest Neighbour Average (um),Nearest Neighbour StdDev,Read-date,Read-time,Plate Type,Resolution Setting,CHARM Settings File,Mask Settings File,Image File,Drug,Cell_line,Experimenter,PE,SF
16,3,PEO4 TX,0.125,5,B02,1500,900.8132961733297,13138.970416298025,203,431.56793212890625,146.84974670410156,163218.09375,106500.375,33133274.003747355,0.19728058576583862,0.061124254018068314,40.047959992252935,33386.78515625,27985.109375,6777517.297999946,57217884,54522660,11615230225.385098,1101.41259765625,552.2784423828125,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14953333333333335,0.9050378956754346
17,3,PEO4 TX,0.25,6,B03,1500,900.8132961733297,10099.093522436024,177,446.82135009765625,153.65968322753906,175348.484375,124719.140625,31036681.009244457,0.15130141377449036,0.06111171469092369,26.780349888995616,30925.701171875,38399.953125,5473848.98876334,64694088,73868080,11450853877.929003,1110.62548828125,594.6193237304688,2020-08-02,21:36:26,6-Well,300,PEO4_300.charm,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate3\Plate3.ics,Niraparib,PEO4,TX,0.14953333333333335,0.7891217119928665
18,4,PEO4 TX,0.5,1,A01,1500,900.8132961733297,12297.652486606432,172,415.1278076171875,138.7527618408203,150469.28125,97176.7421875,25880715.2423879,0.15803895890712738,0.04097514599561691,27.182700989236164,25366.638671875,21055.189453125,4363061.696976309,50457468,48731892,8678684414.079298,1308.818603515625,553.6950073242188,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14953333333333335,0.7668301382077574
19,4,PEO4 TX,1.0,2,A02,1500,928.0403780501683,13891.927516108863,101,368.7074890136719,114.12966918945312,117001.390625,70953.34375,11817140.524465472,0.17681029438972473,0.03932133689522743,17.857839139440507,21168.17578125,15034.935546875,2137985.6830708887,34087140,30687216,3442801311.3811345,1539.724853515625,854.8513793945312,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14953333333333335,0.45028979045920636
20,4,PEO4 TX,2.0,3,A03,1500,900.8132961733297,13680.660635704875,23,328.6809387207031,102.57856750488281,93111.71875,58703.8984375,2141569.618860828,0.1748889535665512,0.028865154832601547,4.022445836828495,16179.037109375,10411.240234375,372117.8450691617,24380346,22930770,560747951.0096644,3688.973388671875,1860.4866943359375,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14953333333333335,0.10254123941150244
21,4,PEO4 TX,4.0,4,B01,1500,900.8132961733297,11722.463840164788,3,417.9763488769531,37.805782318115234,138334.921875,25242.037109375,415004.76531249343,0.12243010848760605,0.017857739701867104,0.36729033227557906,17033.12890625,4531.94677734375,51099.38949139012,39183116,10776067,117549346.40323882,17726.708984375,2920.643310546875,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14953333333333335,0.013374944271065534
22,4,PEO4 TX,8.0,5,B02,1500,900.8132961733297,13212.194488202696,1,227.88717651367188,0.0,40787.7421875,0.0,40787.74175998262,0.1631919890642166,0.0,0.16319199429968104,6656.23291015625,0.0,6656.2329207919465,6196669,0,6196668.902313973,0.0,0.0,2020-08-02,21:36:26,6-Well,300,PEO4_300.charm,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14953333333333335,0.004458314757021845
23,4,PEO4 TX,0.0,6,B03,1500,900.8132961733297,15626.249638497577,217,447.52850341796875,154.27474975585938,175993.9375,126061.765625,38190685.78169087,0.20884175598621368,0.05196207016706467,45.31865994035944,37243.34765625,30121.271484375,8081806.686823402,65160096,75262216,14139741165.739048,1076.4844970703125,448.40972900390625,2020-08-02,21:36:26,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-20\Plate4\Plate4.ics,Niraparib,PEO4,TX,0.14953333333333335,0.9674543022737404
0,1,PEO4 TX,0.0,1,A01,1500,909.843949467467,16649.99968693859,245,454.30157470703125,149.48672485351562,179649.0,125134.828125,44014006.0133253,0.21851032972335815,0.05664588138461113,53.53503202049835,40060.69921875,37242.0,9814870.842548195,66583092,76069792,16312857874.965809,1047.1309814453125,510.6387634277344,2020-08-02,21:54:51,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate1\Plate1.ics,Veliparib,PEO4,TX,0.14953333333333335,1.092287115470352
1,1,PEO4 TX,0.003048315805517451,2,A02,1500,909.843949467467,15037.863551108974,239,461.5608825683594,149.96473693847656,184983.140625,121880.5,44210972.194499165,0.20714113116264343,0.06068048253655434,49.506730492268794,40236.3828125,35448.08203125,9616495.427381579,68826736,71633768,16449589817.01361,1008.5134887695312,486.7837829589844,2020-08-02,21:54:51,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate1\Plate1.ics,Veliparib,PEO4,TX,0.14953333333333335,1.0655372269282208
2,1,PEO4 TX,0.009144947416552354,3,A03,1500,909.843949467467,11434.473888103226,205,453.4286193847656,141.64959716796875,177234.609375,112852.59375,36333094.44209564,0.1770089566707611,0.057989683002233505,36.28683750550278,32074.798828125,25380.87109375,6575333.740359398,63993756,64850828,13118720093.292992,1158.80126953125,563.747314453125,2020-08-02,21:54:51,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate1\Plate1.ics,Veliparib,PEO4,TX,0.14953333333333335,0.9139545251894782
3,1,PEO4 TX,0.027434842249657063,4,B01,1500,909.843949467467,15017.039620805015,211,475.125244140625,159.78341674804688,197350.734375,137064.84375,41641003.535740234,0.20808976888656616,0.05920989811420441,43.90694251667364,42176.27734375,34841.6015625,8899194.92549854,76725184,86657128,16189014173.900084,1105.4000244140625,609.7782592773438,2020-08-02,21:54:51,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate1\Plate1.ics,Veliparib,PEO4,TX,0.14953333333333335,0.9407044137316093
4,1,PEO4 TX,0.0823045267489712,5,B02,1500,909.843949467467,13652.594315261993,224,458.60272216796875,157.86773681640625,184756.03125,136703.09375,41385352.253818266,0.20089086890220642,0.0649619996547699,44.999555210574286,39019.55859375,38564.89453125,8740380.846136527,70471944,88095400,15785714756.244007,1100.0794677734375,504.6939697265625,2020-08-02,21:54:51,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate1\Plate1.ics,Veliparib,PEO4,TX,0.14953333333333335,0.9986625055728933
5,1,PEO4 TX,0.2469135802469136,6,B03,1500,909.843949467467,10475.91158041711,216,463.8805236816406,119.8472671508789,180286.984375,93635.953125,38941988.78665968,0.16486459970474243,0.05726414546370506,35.61075211440473,30093.21484375,21106.404296875,6500134.54798599,63072512,52203240,13623662899.958414,1004.9624633789062,593.6776733398438,2020-08-02,21:54:51,6-Well,300,unsaved settings,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate1\Plate1.ics,Veliparib,PEO4,TX,0.14953333333333335,0.9629959875167186
6,2,PEO4 TX,0.7407407407407408,1,A01,1500,909.843949467467,14439.405705406443,188,435.79962158203125,141.83291625976562,164963.375,110548.4453125,31013114.15794322,0.18844428658485413,0.054036300629377365,35.42752527759673,31685.18359375,24758.943359375,5956814.69274754,58140188,62638480,10930355423.253832,1205.2696533203125,555.1300659179688,2020-08-02,21:54:51,6-Well,300,PEO4_300.charm,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate2\Plate2.ics,Veliparib,PEO4,TX,0.14953333333333335,0.8381631743201069
7,2,PEO4 TX,2.2222222222222223,2,A02,1500,909.843949467467,15971.949857378782,148,435.483154296875,132.1817169189453,162669.765625,101087.828125,24075125.864299253,0.207644984126091,0.05050715431571007,30.73145673883605,35076.84375,27787.71875,5191372.757008609,55890384,57332508,8271776795.40199,1282.1396484375,652.2461547851562,2020-08-02,21:54:51,6-Well,300,PEO4_300.charm,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate2\Plate2.ics,Veliparib,PEO4,TX,0.14953333333333335,0.659830584039233
8,2,PEO4 TX,6.666666666666667,3,A03,1500,909.843949467467,16202.895554183628,100,404.40728759765625,123.80509185791016,140486.5,83459.390625,14048649.44779681,0.2098177969455719,0.051011599600315094,20.981779679660495,30992.51953125,23094.15234375,3099252.0144807994,44648892,39716508,4464889044.256667,1643.0072021484375,723.5548095703125,2020-08-02,21:54:51,6-Well,300,PEO4_300.charm,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate2\Plate2.ics,Veliparib,PEO4,TX,0.14953333333333335,0.4458314757021845
9,2,PEO4 TX,20.0,4,B01,1500,909.843949467467,11984.815394535082,74,386.09619140625,129.76930236816406,130305.6796875,93546.1328125,9642620.56623223,0.168844074010849,0.05081816762685776,12.49446183795205,22990.83203125,19328.623046875,1701321.547266553,41385260,51008976,3062509121.8122196,1820.151123046875,1045.4796142578125,2020-08-02,21:54:51,6-Well,300,PEO4_300.charm,Tao_PEO1.mask,C:\Users\Public\Documents\GelCount\Data\Data_08-02-20_21-38\Plate2\Plate2.ics,Veliparib,PEO4,TX,0.14953333333333335,0.3299152920196165
